Graduated,N_Terms,Transfer_Cr,Inst_Cr,Total_Cr,PSY150,MATH140,PSY250,PSY320,PSY310,PSY321,PSY352,PSY345,PSY313,PSY301,PSY312,PSY365,MATH93,PSY302,MATH102,PSY356,PSY361,PSY370,PSY367,PSY230,PSY200,MATH92,PSY369,PSY351,PSY305,PSY350,PSY383,MATH104,PSY382,MATH105,PSY386,MATH103
N,5,0.0,24.0,24.0,1:1A,2:0,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,13,33.0,101.0,134.0,1:1C,1:1C,1:1C,1:1C+,3:1B,1:1B-,1:1C+,0:0NA,1:1C+,0:0NA,1:1C+,1:1B-,2:0,1:1C-,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1CR,0:0NA,0:0NA,1:1B,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,9,0.0,31.0,31.0,1:0,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0NC,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1CR,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,5,70.0,54.0,124.0,1:1A,0:0NA,1:1A,1:1A,1:1B-,1:1A,1:1B+,0:0NA,1:1A,0:0NA,1:1B-,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,4,86.0,44.0,130.0,1:1A,1:1A,1:1A,1:1A,1:1A,1:1A,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,8,70.0,75.0,145.0,1:1B,1:1A,1:1C,1:1C,4:1A,1:1A,2:1A,1:1A,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,3:1A,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:0,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,0:0NA
Y,10,15.0,116.0,131.0,1:1B,2:1D,1:1C-,1:1B,1:1D-,1:1B-,1:1D,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:1B,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B-,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,7,67.5,70.0,137.5,1:1B,1:1C,1:1C,1:1C-,1:1A,1:1C,1:1B-,0:0NA,0:0NA,0:0NA,1:1B+,0:0NA,0:0NA,2:1A,0:0NA,0:0NA,1:1B,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1C+,0:0NA,0:0NA,0:0NA
N,15,70.0,52.0,122.0,1:1C,0:0NA,1:1C,4:0,1:1C-,1:1B,1:1B-,0:0NA,1:1B+,0:0NA,1:1A,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,6,21.0,101.0,122.0,1:1B,1:1A,1:1C,1:1B+,1:1B,1:1A-,1:1A,0:0NA,1:1A,0:0NA,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,6,65.5,58.0,123.5,1:1C,1:1B,2:1C,1:1C,0:0NA,1:1C+,1:1A,1:1C,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,7,0.0,33.0,33.0,1:1C,0:0NA,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,3:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1CR,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,9,0.0,136.0,136.0,2:1A,1:1C,1:1A-,1:1D,2:1C,1:1C,0:0NA,1:1D,0:0NA,0:0NA,1:1C,0:0NA,1:1CR,1:0,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:1C,1:1D,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,11,24.0,104.0,128.0,2:1A,1:1A,1:1A,1:1A-,1:1A,1:1A,1:1A,1:1A,1:1A,0:0NA,0:0NA,1:1A,1:1CR,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,7,78.0,19.0,97.0,1:1A,2:1C,1:1C,1:0F,1:1A,0:0NA,1:1C+,1:1C,1:1C,0:0NA,1:1A-,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:0,1:1D,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,5,68.0,57.0,125.0,1:1C+,1:1D,1:1A,1:1B,1:1A,1:1A,1:1B+,0:0NA,2:1B+,0:0NA,1:1B,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,7,22.0,68.0,90.0,1:1B,1:1D,1:1B,1:1B+,1:1C,1:0IC,1:1D,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1CR,1:1C,0:0NA,0:0NA,0:0NA,1:0WU,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,5,63.0,60.0,123.0,1:1C,1:1C,1:1B,1:1A-,1:1A,1:1A,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,9,0.0,133.0,133.0,1:1A,1:1A,1:1B,1:1C,1:1B,1:1B+,2:1B+,2:1B,0:0NA,0:0NA,2:1C+,0:0NA,0:0NA,1:0,1:1D,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA
Y,12,12.0,139.0,151.0,1:1A,1:1C,1:1C,1:1B+,1:1A,1:1C+,1:1B-,0:0NA,1:1C+,0:0NA,1:1B,0:0NA,1:1CR,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:1CR,0:0NA,0:0NA,0:0NA,0:0NA,1:1C+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,4,0.0,3.0,3.0,1:1B-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0NC,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,6,70.0,59.0,129.0,1:1B,0:0NA,1:1C,1:1C,1:1A,1:1B+,1:1A,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:1B-,0:0NA,0:0NA,0:0NA,1:1A-,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A-,1:1A,0:0NA,1:1A,0:0NA,0:0NA,0:0NA
N,5,56.0,6.0,62.0,1:1A,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,12,9.0,92.0,101.0,1:1B,2:1B-,1:1C-,2:1C+,1:1A,1:1B-,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:1CR,0:0NA,1:1D,0:0NA,1:1D,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,4,36.0,110.0,146.0,1:1A,1:1C+,1:1A,1:1A,2:1B,2:0,0:0NA,1:1B,0:0NA,0:0NA,1:0,0:0NA,0:0NA,1:1A,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,5,70.0,58.0,128.0,1:1A,1:1C,1:1A,1:1A,1:1B+,1:1A,1:1A,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,7,60.0,63.0,123.0,1:1A,1:1B,1:1B,1:1A,1:1A-,2:0,1:1A,0:0NA,1:1A,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,5,66.5,54.0,120.5,1:1A,1:1A,1:1A,1:1A,1:1A,1:1A,1:1A,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,6,70.0,64.0,134.0,1:1C,0:0NA,1:1A,1:1C,1:1C+,2:1A-,1:1D+,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,7,64.0,60.0,124.0,1:1B,1:1A,1:1C,1:1A-,1:1B,1:1C+,1:1C,1:0F,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,1:1B,1:1B,1:1A-,0:0NA,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,1:1D,0:0NA,0:0NA,0:0NA,0:0NA
Y,6,65.0,57.0,122.0,1:1B,1:1B,1:1B,1:1B-,1:1B,1:1B+,1:1B+,0:0NA,1:1A-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,4,68.0,52.0,120.0,1:1C,0:0NA,1:1B,1:1C,1:1C,1:1C,1:1C,1:1C-,0:0NA,0:0NA,1:1B-,0:0NA,0:0NA,1:1B,0:0NA,1:1C+,1:1A-,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA
N,2,70.0,6.0,76.0,1:1B,1:1C,1:1C,1:0WU,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1C+,1:1C,0:0NA,0:0NA,0:0NA,0:0NA
Y,5,33.0,92.0,125.0,1:1A-,1:1D,1:1A,1:1A-,1:1B+,1:1A,1:1A-,1:1B-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B+,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA
N,4,0.0,0.0,0.0,0:0NA,1:0F,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,11,2.0,121.0,123.0,1:1B,1:1D,1:1A-,2:1B-,1:1B,1:1C+,1:1B-,1:1B,1:1A-,0:0NA,0:0NA,0:0NA,0:0NA,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,11,58.0,55.0,113.0,1:1B,1:1C,1:1B,1:1D,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,1:1C-,0:0NA,0:0NA,0:0NA,1:1D+,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,6,78.0,42.0,120.0,1:1C,1:1B,1:1C,1:1B+,1:1B-,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,1:1A-,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,9,62.0,60.0,122.0,1:1C,1:1B,1:1B,1:1A,1:1A,1:1B,1:1C,0:0NA,1:1C,0:0NA,1:1C,0:0NA,0:0NA,1:1C+,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B-,0:0NA,1:0,0:0NA,0:0NA,0:0NA
Y,6,103.8,49.0,152.8,1:1,0:0NA,1:1B,1:1A-,1:1C,1:1B,0:0NA,0:0NA,1:1B-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A-,0:0NA,0:0NA,0:0NA,1:1C-,0:0NA,0:0NA
Y,12,14.0,115.0,129.0,1:1C-,1:1D,2:1C+,1:1B+,1:1A,1:1A,1:1A-,1:1A,0:0NA,0:0NA,1:1B,0:0NA,1:1CR,1:1C,0:0NA,1:0,0:0NA,1:1A-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:1A-,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,5,70.0,51.0,121.0,1:1B,1:1B,1:1B,1:1A,1:1A,2:1A,1:1B+,1:1B,2:1A,0:0NA,0:0NA,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,17,62.0,100.0,162.0,1:1C,1:1C,1:1D,3:1D+,4:0D,1:1C+,2:0F,0:0NA,2:1C,0:0NA,1:1C-,0:0NA,0:0NA,2:1C,1:1C,1:1D-,2:1B-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:1C+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,4,62.0,12.0,74.0,1:1A,1:1B,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,4,6.0,25.0,31.0,1:0F,2:0WU,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1D
Y,5,45.0,96.0,141.0,2:0,1:1C,1:1C+,1:1B,1:1C,1:1B-,1:1B+,1:1B,1:1B+,0:0NA,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,6,0.0,25.0,25.0,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1CR,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1CR,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,7,46.5,83.0,129.5,1:1B-,1:1B-,1:1A-,1:1B,1:1A-,1:1A,1:1B,0:0NA,1:1A,0:0NA,1:1B,1:0,0:0NA,1:0,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,1:1C,0:0NA,1:1A
Y,8,3.0,117.0,120.0,1:1A,1:1A,1:1A,1:1A,1:1A,1:1A,1:1A,1:1A,0:0NA,0:0NA,1:1A,1:1A,0:0NA,1:1A,1:1A,1:1A,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0
N,11,10.0,126.0,136.0,1:1B-,1:1B,1:1A-,1:1C,1:1A,1:1C,1:1C,1:1C-,1:0,0:0NA,1:1B-,0:0NA,1:1CR,1:1C,0:0NA,1:1B,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,1:1CR,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,8,64.0,56.0,120.0,1:1B,1:1B,1:1B,1:1B-,1:1B,1:1C,2:1C-,1:1D,0:0NA,0:0NA,1:1C+,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,1:1B,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,8,62.0,58.0,120.0,1:1A,0:0NA,1:1A,1:1A,1:1A,1:1A,1:1A,0:0NA,0:0NA,0:0NA,1:1A,1:1A,0:0NA,1:1A,0:0NA,1:1A,0:0NA,1:1A,0:0NA,1:1A,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,13,15.0,93.0,108.0,1:1A,1:1C,1:1C+,2:0W,1:1A-,0:0NA,1:1B,0:0NA,1:0WU,0:0NA,1:0WU,0:0NA,0:0NA,3:1D+,1:1B,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0W,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,8,0.0,73.0,73.0,1:1B,3:0F,2:0F,0:0NA,1:1D+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,2:1CR,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,8,70.0,50.0,120.0,1:1C,0:0NA,1:1C,2:1C,0:0NA,1:1C+,1:1A-,0:0NA,0:0NA,0:0NA,1:1A,1:1B,0:0NA,1:1A,0:0NA,1:1B+,0:0NA,1:1A-,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,2,0.0,21.0,21.0,1:1B,2:1B+,1:1A,0:0NA,3:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,13,10.0,116.0,126.0,1:1B+,2:1D,1:1C,3:1B,1:1B,2:1C,1:1C,0:0NA,1:1C+,0:0NA,0:0NA,0:0NA,2:0,2:1C+,0:0NA,0:0NA,1:1B-,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,6,57.0,30.0,87.0,1:1A,1:1A,1:1B,1:0,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B
Y,8,69.0,62.0,131.0,1:1A,1:1C,1:1C,2:1C,2:1D,2:1B-,2:1B-,0:0NA,1:1C,0:0NA,1:1C,1:0,0:0NA,2:1C,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,2:0,0:0NA,1:0,0:0NA,0:0NA,0:0NA
Y,8,0.0,129.0,129.0,1:1B,1:1A,1:1A,1:1A,1:1B,1:1A,1:1A,1:1A,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,11,40.0,36.0,76.0,1:1D-,2:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0NC,0:0NA,1:0WU,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1CR,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,4,70.0,52.0,122.0,1:1B,1:1B,1:1B,1:1B+,1:0,1:1B,1:1B+,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A-,1:0,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,1:1B-,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,7,70.0,50.0,120.0,1:1A,1:1B,1:1B,1:1B+,2:1B,1:1A-,1:1A,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,1:1A,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:0,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,7,51.0,71.0,122.0,1:1B,1:1C,1:1C,1:1C+,1:1B-,1:1B+,1:1C+,1:1B-,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,1:1C+,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
N,1,99.4,12.0,111.4,1:1C,0:0NA,1:1A,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,8,64.0,63.0,127.0,1:1C,1:1A,1:1C,2:1A-,1:1B,1:1C+,1:1C+,1:1D,0:0NA,0:0NA,1:1A,0:0NA,0:0NA,1:1B,1:1A,1:1A-,0:0NA,1:1B+,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1A,1:1C,0:0NA,0:0NA,0:0NA,0:0NA
Y,7,70.0,58.0,128.0,1:1C,1:1B,1:1B,1:1B+,1:1A,1:1B+,1:1A,0:0NA,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,1:1C-,0:0NA,0:0NA,0:0NA,1:1B+,0:0NA,0:0NA,1:1C,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
Y,8,70.0,53.0,123.0,1:1B,1:1C,1:1C,1:1B,1:1C+,1:1C+,1:1C,0:0NA,1:1C,0:0NA,1:1C,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,1:1B,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA,0:0NA
